date,Logic Gate,Buy-and-Hold,MA Trend,Model_A_d5bps,Model_A_d10bps,Model_A_d20bps,Model_B_d5bps,Model_B_d10bps,Model_B_d20bps,Model_C_d5bps,Model_C_d10bps,Model_C_d20bps
2016-07-21,-0.0,-0.004382929642,-0.004382929642,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-07-22,0.0,0.004402224282,0.004402224282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,-0.0,-0.002422145329,-0.002422145329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-07-26,0.0,0.000462481212,0.000462481212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,-0.0,-0.00127123541,-0.00127123541,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-07-28,0.0,0.001967137237,0.001967137237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,0.0,0.001616814875,0.001616814875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,-0.0,-0.001729505361,-0.001729505361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-02,-0.0,-0.005428505429,-0.005428505429,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-03,0.0,0.001974219022,0.001974219022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,0.0,0.001043115438,0.001043115438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,0.0,0.008104665972,0.008104665972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,-0.0,-0.000574250603,-0.000574250603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-09,0.0,0.00091932889,0.00091932889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,-0.0,-0.002181400689,-0.002181400689,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-11,0.0,0.004142216086,0.004142216086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,-0.0,-0.000687521485,-0.000687521485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-15,0.0,0.002637312235,0.002637312235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,-0.0,-0.00423147301,-0.00423147301,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-17,0.0,0.001378201447,0.001378201447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18,0.0,0.001720380778,0.001720380778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,-0.0,-0.000801465537,-0.000801465537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-22,-0.0,-0.000114586914,-0.000114586914,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-23,0.0,0.001719000688,0.001719000688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24,-0.0,-0.00469053884,-0.00469053884,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-25,-0.0,-0.000689655172,-0.000689655172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-26,-0.0,-0.002300437083,-0.002300437083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-29,0.0,0.004957343786,0.004957343786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,-0.0,-0.001835493863,-0.001835493863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-08-31,-0.0,-0.002643374325,-0.002643374325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-01,-0.0,-0.001037105324,-0.001037105324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-02,0.0,0.004960203022,0.004960203022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,0.0,0.002984389348,0.002984389348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,-0.0,-0.003204394598,-0.003204394598,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-09,-0.0,-0.025143513203,-0.025143513203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-12,0.0,0.016841361442,0.016841361442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,-0.0,-0.013782719481,-0.013782719481,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-14,-0.0,-0.003992953611,-0.003992953611,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-15,0.0,0.011673151751,0.011673151751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,-0.0,-0.00234965035,-0.00234965035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-19,0.0,0.000234466589,0.000234466589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-20,-0.0,-0.000937646507,-0.000937646507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-21,0.0,0.011848897231,0.011848897231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,0.0,0.005565217391,0.005565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,-0.0,-0.004727314655,-0.004727314655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-26,-0.0,-0.008456904541,-0.008456904541,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-27,0.0,0.006075476107,0.006075476107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,0.0,0.00487748229,0.00487748229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,-0.0,-0.00681844447,-0.00681844447,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-09-30,0.0,0.005585292064,0.005585292064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,-0.0,-0.003355704698,-0.003355704698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-04,-0.0,-0.003947521189,-0.003947521189,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-05,0.0,0.00396316587,0.00396316587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,0.0,0.001509346337,0.001509346337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,-0.0,-0.00463714352,-0.00463714352,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-10,0.0,0.005823433496,0.005823433496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,-0.0,-0.011347846225,-0.011347846225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-12,-0.0,-0.001405481377,-0.001405481377,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-13,-0.0,-0.002463054187,-0.002463054187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-14,0.0,0.000352733686,0.000352733686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,-0.0,-0.001880582981,-0.001880582981,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-18,0.0,0.004239284032,0.004239284032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,0.0,0.002814258912,0.002814258912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,-0.0,-0.000467726848,-0.000467726848,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-21,-0.0,-0.001052877866,-0.001052877866,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-24,0.0,0.004450169809,0.004450169809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-25,-0.0,-0.002914772065,-0.002914772065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-26,-0.0,-0.00187090739,-0.00187090739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-27,-0.0,-0.004920337395,-0.004920337395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-10-28,0.0,0.000117730162,0.000117730162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-31,-0.0,-0.001765744556,-0.001765744556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-01,-0.0,-0.00766509434,-0.00766509434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-02,-0.0,-0.005466428996,-0.005466428996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-03,-0.0,-0.004182100609,-0.004182100609,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-04,-0.0,-0.001679865611,-0.001679865611,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-07,0.0,0.023557692308,0.023557692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-08,0.0,0.003053076562,0.003053076562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,0.0,0.011589791618,0.011589791618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,0.0,0.003240365698,0.003240365698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-11,-0.0,-0.002653131849,-0.002653131849,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-14,-0.0,-0.000462641684,-0.000462641684,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-15,0.0,0.008678546633,0.008678546633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-16,-0.0,-0.002982677527,-0.002982677527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-17,0.0,0.005292831665,0.005292831665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-18,-0.0,-0.00160238068,-0.00160238068,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-21,0.0,0.005617333486,0.005617333486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-22,0.0,0.003305973552,0.003305973552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-23,0.0,0.000227246904,0.000227246904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,0.0,0.004771100761,0.004771100761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-28,-0.0,-0.004748445449,-0.004748445449,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-11-29,0.0,0.001363171646,0.001363171646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-30,-0.0,-0.002268859898,-0.002268859898,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-01,-0.0,-0.003069926094,-0.003069926094,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,0.0,0.00558850365,0.00558850365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,0.0,0.002608597028,0.002608597028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,0.0,0.012104072398,0.012104072398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,0.0,0.004917849559,0.004917849559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,0.0,0.005449894339,0.005449894339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,-0.0,-0.001769911504,-0.001769911504,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-13,0.0,0.007646276596,0.007646276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,-0.0,-0.007148355878,-0.007148355878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-15,0.0,0.002879929109,0.002879929109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-16,0.0,0.00226640159,0.00226640159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,0.0,0.002106196652,0.002106196652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,0.0,0.002876106195,0.002876106195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-21,-0.0,-0.002647253475,-0.002647253475,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-22,-0.0,-0.000774165008,-0.000774165008,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-23,0.0,0.000553403431,0.000553403431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,0.0,0.000442477876,0.000442477876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-28,-0.0,-0.006965944272,-0.006965944272,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-29,-0.0,-0.000111346175,-0.000111346175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-12-30,-0.0,-0.003897550111,-0.003897550111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-03,0.0,0.007266629402,0.007266629402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04,0.0,0.005216426193,0.005216426193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.0,0.003201943248,0.003201943248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,-0.0,-0.002861545234,-0.002861545234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-10,-0.0,-0.00055187638,-0.00055187638,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-11,0.0,0.002981778023,0.002981778023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,-0.0,-0.003083021361,-0.003083021361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-13,0.0,0.003976143141,0.003976143141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,-0.0,-0.004290429043,-0.004290429043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-18,0.0,0.001657275439,0.001657275439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,-0.0,-0.002206044562,-0.002206044562,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-20,0.0,0.001989829759,0.001989829759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,-0.0,-0.001765225066,-0.001765225066,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-24,0.0,0.005526083112,0.005526083112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25,0.0,0.008573312816,0.008573312816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-27,-0.0,-0.002179598954,-0.002179598954,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-30,-0.0,-0.005679335955,-0.005679335955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-01-31,-0.0,-0.000659050967,-0.000659050967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-02,0.0,0.000439657067,0.000439657067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03,0.0,0.006811689739,0.006811689739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-06,-0.0,-0.00196420777,-0.00196420777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-02-07,0.0,0.000874699322,0.000874699322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,0.0,0.00076469303,0.00076469303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,0.0,0.006112869774,0.006112869774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,0.0,0.003688835847,0.003688835847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.0,0.005837206788,0.005837206788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,0.0,0.004621171413,0.004621171413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,0.0,0.005776636714,0.005776636714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,-0.0,-0.002127206977,-0.002127206977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-02-17,0.0,0.001065870816,0.001065870816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,0.0,0.005110732538,0.005110732538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,0.0,0.000423728814,0.000423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,0.0,0.000741211351,0.000741211351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,0.0,0.000952280182,0.000952280182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,0.0,0.001374207188,0.001374207188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,-0.0,-0.00232238995,-0.00232238995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-01,0.0,0.013014495821,0.013014495821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,-0.0,-0.00480467934,-0.00480467934,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-03,-0.0,-0.000314861461,-0.000314861461,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-06,-0.0,-0.002414698163,-0.002414698163,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-07,-0.0,-0.003788676068,-0.003788676068,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-08,-0.0,-0.001056412423,-0.001056412423,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-09,0.0,0.00095177665,0.00095177665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,0.0,0.002324352879,0.002324352879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13,0.0,0.001370296195,0.001370296195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14,-0.0,-0.003578947368,-0.003578947368,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-15,0.0,0.007289245722,0.007289245722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16,-0.0,-0.000419507079,-0.000419507079,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-17,0.0,0.001280033575,0.001280033575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-20,-0.0,-0.002105041575,-0.002105041575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-21,-0.0,-0.011813099884,-0.011813099884,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-22,0.0,0.000106734977,0.000106734977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-23,-0.0,-0.001067235859,-0.001067235859,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-24,0.0,0.00202991453,0.00202991453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,-0.0,-0.002665529374,-0.002665529374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-03-28,0.0,0.005559119093,0.005559119093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,0.0,0.002338932596,0.002338932596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,0.0,0.003182011031,0.003182011031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,-0.0,-0.002220342567,-0.002220342567,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-03,-0.0,-0.001377556427,-0.001377556427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-04,0.0,0.000212224109,0.000212224109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,-0.0,-0.004243581583,-0.004243581583,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-06,0.0,0.003089708076,0.003089708076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,-0.0,-0.000637280935,-0.000637280935,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-10,0.0,0.00010628122,0.00010628122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-11,-0.0,-0.000637619554,-0.000637619554,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-12,-0.0,-0.004359846874,-0.004359846874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-13,-0.0,-0.005660578874,-0.005660578874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-17,0.0,0.007518796992,0.007518796992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,-0.0,-0.003304904051,-0.003304904051,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-19,-0.0,-0.001497486362,-0.001497486362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-20,0.0,0.007820032137,0.007820032137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-21,-0.0,-0.001913265306,-0.001913265306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-24,0.0,0.009584664537,0.009584664537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,0.0,0.006329113924,0.006329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,-0.0,-0.001153039832,-0.001153039832,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-04-27,0.0,0.001574142093,0.001574142093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,-0.0,-0.00230511316,-0.00230511316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-01,0.0,0.002730518799,0.002730518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,-0.0,-0.000523669879,-0.000523669879,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-03,-0.0,-0.001047888505,-0.001047888505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-04,0.0,0.000944088954,0.000944088954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,0.0,0.005135191784,0.005135191784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,-0.0,-0.00114690856,-0.00114690856,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-09,-0.0,-0.000730688935,-0.000730688935,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-10,0.0,0.000835683694,0.000835683694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,-0.0,-0.001774345058,-0.001774345058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-12,-0.0,-0.000941028858,-0.000941028858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-15,0.0,0.004081632653,0.004081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,-0.0,-0.000625390869,-0.000625390869,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2017-05-17,-0.0,-0.016478931998,-0.016478931998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
